 # PROCESS #
 # Power Reactor Optimisation Code #
 # PROCESS #
 # Power Reactor Optimisation Code #
 PROCESS_version_number__________________________________________________ (procver)_____________________     "3.0.2   R"
 PF_coil_2_vertical_position_(m)_________________________________________ (zpf[2])______________________      2.1000E+00    
 PF_coil_2_radial_thickness_(m)__________________________________________ (pfdr(2))_____________________      8.7395E-01    
 PF_coil_2_vertical_thickness_(m)________________________________________ (pfdz(2))_____________________      8.7395E-01    
 PF_coil_2_turns_________________________________________________________ (turns[2])____________________      1.8501E+02    
 PF_coil_2_current_(MA)__________________________________________________ (ric[2])______________________     -8.3254E+00    
 PF_coil_2_field_(T)_____________________________________________________ (bpf[2])______________________      3.9553E+00    
 PF_coil_3_radius_(m)____________________________________________________ (rpf[3]_______________________      8.3000E+00    
 PF_coil_3_vertical_position_(m)_________________________________________ (zpf[3])______________________     -2.1000E+00    
 PF_coil_3_radial_thickness_(m)__________________________________________ (pfdr(3))_____________________      8.7395E-01    
 PF_coil_3_vertical_thickness_(m)________________________________________ (pfdz(3))_____________________     -8.7395E-01    
 PF_coil_3_turns_________________________________________________________ (turns[3])____________________      1.8501E+02    
 PF_coil_3_current_(MA)__________________________________________________ (ric[3])______________________     -8.3254E+00    
 PF_coil_3_field_(T)_____________________________________________________ (bpf[3])______________________      3.9553E+00    
 PF_coil_4_radius_(m)____________________________________________________ (rpf[4]_______________________      6.8500E+00    
 PF_coil_4_vertical_position_(m)_________________________________________ (zpf[4])______________________      6.3500E+00    
 PF_coil_4_radial_thickness_(m)__________________________________________ (pfdr(4))_____________________      8.7197E-01    
 PF_coil_4_vertical_thickness_(m)________________________________________ (pfdz(4))_____________________      8.7197E-01    
 PF_coil_4_turns_________________________________________________________ (turns[4])____________________      9.5802E+01    
 PF_coil_4_current_(MA)__________________________________________________ (ric[4])______________________     -3.3531E+00    
 PF_coil_4_field_(T)_____________________________________________________ (bpf[4])______________________      1.9279E+00    
 PF_coil_5_radius_(m)____________________________________________________ (rpf[5]_______________________      6.8500E+00    
 PF_coil_5_vertical_position_(m)_________________________________________ (zpf[5])______________________     -6.3500E+00    
 PF_coil_5_radial_thickness_(m)__________________________________________ (pfdr(5))_____________________      8.7197E-01    
 PF_coil_5_vertical_thickness_(m)________________________________________ (pfdz(5))_____________________     -8.7197E-01    
 PF_coil_5_turns_________________________________________________________ (turns[5])____________________      9.5802E+01    
 PF_coil_5_current_(MA)__________________________________________________ (ric[5])______________________     -3.3531E+00    
 PF_coil_5_field_(T)_____________________________________________________ (bpf[5])______________________      1.9279E+00    
 PF_coil_6_radius_(m)____________________________________________________ (rpf[6]_______________________      6.8500E+00    
 PF_coil_6_vertical_position_(m)_________________________________________ (zpf[6])______________________      9.6000E+00    
 PF_coil_6_radial_thickness_(m)__________________________________________ (pfdr(6))_____________________      8.6987E-01    
 PF_coil_6_vertical_thickness_(m)________________________________________ (pfdz(6))_____________________      8.6987E-01    
 PF_coil_6_turns_________________________________________________________ (turns[6])____________________      7.2707E+01    
 PF_coil_6_current_(MA)__________________________________________________ (ric[6])______________________     -1.6723E+00    
 PF_coil_6_field_(T)_____________________________________________________ (bpf[6])______________________      1.0697E+00    
 PF_coil_7_radius_(m)____________________________________________________ (rpf[7]_______________________      6.8500E+00    
 PF_coil_7_vertical_position_(m)_________________________________________ (zpf[7])______________________     -9.6000E+00    
 PF_coil_7_radial_thickness_(m)__________________________________________ (pfdr(7))_____________________      8.6987E-01    
 PF_coil_7_vertical_thickness_(m)________________________________________ (pfdz(7))_____________________     -8.6987E-01    
 PF_coil_7_turns_________________________________________________________ (turns[7])____________________      7.2707E+01    
 PF_coil_7_current_(MA)__________________________________________________ (ric[7])______________________     -1.6723E+00    
 PF_coil_7_field_(T)_____________________________________________________ (bpf[7])______________________      1.0697E+00    
 PF_coil_8_radius_(m)____________________________________________________ (rpf[8]_______________________      3.2500E+00    
 PF_coil_8_vertical_position_(m)_________________________________________ (zpf[8])______________________      9.5000E+00    
 PF_coil_8_radial_thickness_(m)__________________________________________ (pfdr(8))_____________________      7.2790E-01    
 PF_coil_8_vertical_thickness_(m)________________________________________ (pfdz(8))_____________________      7.2790E-01    
 PF_coil_8_turns_________________________________________________________ (turns[8])____________________      5.7694E+01    
 PF_coil_8_current_(MA)__________________________________________________ (ric[8])______________________     -5.1925E-01    
 PF_coil_8_field_(T)_____________________________________________________ (bpf[8])______________________      9.4417E-01    
 PF_coil_9_radius_(m)____________________________________________________ (rpf[9]_______________________      3.2500E+00    
 PF_coil_9_vertical_position_(m)_________________________________________ (zpf[9])______________________     -9.5000E+00    
 PF_coil_9_radial_thickness_(m)__________________________________________ (pfdr(9))_____________________      7.2790E-01    
 PF_coil_9_vertical_thickness_(m)________________________________________ (pfdz(9))_____________________     -7.2790E-01    
 PF_coil_9_turns_________________________________________________________ (turns[9])____________________      5.7694E+01    
 PF_coil_9_current_(MA)__________________________________________________ (ric[9])______________________     -5.1925E-01    
 PF_coil_9_field_(T)_____________________________________________________ (bpf[9])______________________      9.4417E-01    
 Sum_of_squares_of_residuals_____________________________________________ (ssq0)________________________      0.0000E+00 OP 
 Smoothing_parameter_____________________________________________________ (alfapf)______________________      5.0000E-10    
 # Volt Second Consumption #
 Total_volt-second_consumption_by_coils_(Wb)_____________________________ (vstot)_______________________     -6.1000E+01 OP 
 # Waveforms #
 Ratio_of_central_solenoid_current_at_beginning_of_Pulse_/_end_of_flat-to (fcohbop)_____________________      9.0000E-01    
 Ratio_of_central_solenoid_current_at_beginning_of_Flat-top_/_end_of_flat (fcohbof)_____________________      1.0000E+00 OP 
 # PF Circuit Waveform Data #
 Number_of_PF_circuits_including_CS_and_plasma___________________________ (ncirt)_______________________             11    
 PF_Circuit_0_Time_point_0_(A)___________________________________________ (pfc0t0)______________________     -0.0000E+00    
 PF_Circuit_0_Time_point_1_(A)___________________________________________ (pfc0t1)______________________      0.0000E+00    
 PF_Circuit_0_Time_point_2_(A)___________________________________________ (pfc0t2)______________________     -3.0239E+05    
 PF_Circuit_0_Time_point_3_(A)___________________________________________ (pfc0t3)______________________     -3.0239E+05    
 PF_Circuit_0_Time_point_4_(A)___________________________________________ (pfc0t4)______________________     -3.0239E+05    
 PF_Circuit_0_Time_point_5_(A)___________________________________________ (pfc0t5)______________________     -0.0000E+00    
 PF_Circuit_1_Time_point_0_(A)___________________________________________ (pfc1t0)______________________     -0.0000E+00    
 PF_Circuit_1_Time_point_1_(A)___________________________________________ (pfc1t1)______________________      0.0000E+00    
 PF_Circuit_1_Time_point_2_(A)___________________________________________ (pfc1t2)______________________     -3.0239E+05    
 PF_Circuit_1_Time_point_3_(A)___________________________________________ (pfc1t3)______________________     -3.0239E+05    
 PF_Circuit_1_Time_point_4_(A)___________________________________________ (pfc1t4)______________________     -3.0239E+05    
 PF_Circuit_1_Time_point_5_(A)___________________________________________ (pfc1t5)______________________     -0.0000E+00    
 PF_Circuit_2_Time_point_0_(A)___________________________________________ (pfc2t0)______________________     -0.0000E+00    
 PF_Circuit_2_Time_point_1_(A)___________________________________________ (pfc2t1)______________________      0.0000E+00    
 PF_Circuit_2_Time_point_2_(A)___________________________________________ (pfc2t2)______________________     -8.3254E+06    
 PF_Circuit_2_Time_point_3_(A)___________________________________________ (pfc2t3)______________________     -8.3254E+06    
 PF_Circuit_2_Time_point_4_(A)___________________________________________ (pfc2t4)______________________     -8.3254E+06    
 PF_Circuit_2_Time_point_5_(A)___________________________________________ (pfc2t5)______________________     -0.0000E+00    
 PF_Circuit_3_Time_point_0_(A)___________________________________________ (pfc3t0)______________________     -0.0000E+00    
 PF_Circuit_3_Time_point_1_(A)___________________________________________ (pfc3t1)______________________      0.0000E+00    
 PF_Circuit_3_Time_point_2_(A)___________________________________________ (pfc3t2)______________________     -8.3254E+06    
 PF_Circuit_3_Time_point_3_(A)___________________________________________ (pfc3t3)______________________     -8.3254E+06    
 PF_Circuit_3_Time_point_4_(A)___________________________________________ (pfc3t4)______________________     -8.3254E+06    
 PF_Circuit_3_Time_point_5_(A)___________________________________________ (pfc3t5)______________________     -0.0000E+00    
 PF_Circuit_4_Time_point_0_(A)___________________________________________ (pfc4t0)______________________     -0.0000E+00    
 PF_Circuit_4_Time_point_1_(A)___________________________________________ (pfc4t1)______________________      0.0000E+00    
 PF_Circuit_4_Time_point_2_(A)___________________________________________ (pfc4t2)______________________     -3.3531E+06    
 PF_Circuit_4_Time_point_3_(A)___________________________________________ (pfc4t3)______________________     -3.3531E+06    
 PF_Circuit_4_Time_point_4_(A)___________________________________________ (pfc4t4)______________________     -3.3531E+06    
 PF_Circuit_4_Time_point_5_(A)___________________________________________ (pfc4t5)______________________     -0.0000E+00    
 PF_Circuit_5_Time_point_0_(A)___________________________________________ (pfc5t0)______________________     -0.0000E+00    
 PF_Circuit_5_Time_point_1_(A)___________________________________________ (pfc5t1)______________________      0.0000E+00    
 PF_Circuit_5_Time_point_2_(A)___________________________________________ (pfc5t2)______________________     -3.3531E+06    
 PF_Circuit_5_Time_point_3_(A)___________________________________________ (pfc5t3)______________________     -3.3531E+06    
 PF_Circuit_5_Time_point_4_(A)___________________________________________ (pfc5t4)______________________     -3.3531E+06    
 PF_Circuit_5_Time_point_5_(A)___________________________________________ (pfc5t5)______________________     -0.0000E+00    
 PF_Circuit_6_Time_point_0_(A)___________________________________________ (pfc6t0)______________________     -0.0000E+00    
 PF_Circuit_6_Time_point_1_(A)___________________________________________ (pfc6t1)______________________      0.0000E+00    
 PF_Circuit_6_Time_point_2_(A)___________________________________________ (pfc6t2)______________________     -1.6723E+06    
 PF_Circuit_6_Time_point_3_(A)___________________________________________ (pfc6t3)______________________     -1.6723E+06    
 PF_Circuit_6_Time_point_4_(A)___________________________________________ (pfc6t4)______________________     -1.6723E+06    
 PF_Circuit_6_Time_point_5_(A)___________________________________________ (pfc6t5)______________________     -0.0000E+00    
 PF_Circuit_7_Time_point_0_(A)___________________________________________ (pfc7t0)______________________     -0.0000E+00    
 PF_Circuit_7_Time_point_1_(A)___________________________________________ (pfc7t1)______________________      0.0000E+00    
 PF_Circuit_7_Time_point_2_(A)___________________________________________ (pfc7t2)______________________     -1.6723E+06    
 PF_Circuit_7_Time_point_3_(A)___________________________________________ (pfc7t3)______________________     -1.6723E+06    
 PF_Circuit_7_Time_point_4_(A)___________________________________________ (pfc7t4)______________________     -1.6723E+06    
 PF_Circuit_7_Time_point_5_(A)___________________________________________ (pfc7t5)______________________     -0.0000E+00    
 PF_Circuit_8_Time_point_0_(A)___________________________________________ (pfc8t0)______________________     -0.0000E+00    
 PF_Circuit_8_Time_point_1_(A)___________________________________________ (pfc8t1)______________________      0.0000E+00    
 PF_Circuit_8_Time_point_2_(A)___________________________________________ (pfc8t2)______________________     -5.1925E+05    
 PF_Circuit_8_Time_point_3_(A)___________________________________________ (pfc8t3)______________________     -5.1925E+05    
 PF_Circuit_8_Time_point_4_(A)___________________________________________ (pfc8t4)______________________     -5.1925E+05    
 PF_Circuit_8_Time_point_5_(A)___________________________________________ (pfc8t5)______________________     -0.0000E+00    
 CS_Circuit_Time_point_0_(A)_____________________________________________ (cs_t0)_______________________     -0.0000E+00    
 CS_Circuit_Time_point_1_(A)_____________________________________________ (cs_t1)_______________________      0.0000E+00    
 CS_Circuit_Time_point_2_(A)_____________________________________________ (cs_t2)_______________________     -5.1925E+05    
 CS_Circuit_Time_point_3_(A)_____________________________________________ (cs_t3)_______________________     -5.1925E+05    
 CS_Circuit_Time_point_4_(A)_____________________________________________ (cs_t4)_______________________     -5.1925E+05    
 CS_Circuit_Time_point_5_(A)_____________________________________________ (cs_t5)_______________________     -0.0000E+00    
 Plasma_Time_point_0_(A)_________________________________________________ (plasmat0)____________________      0.0000E+00    
 Plasma_Time_point_1_(A)_________________________________________________ (plasmat1)____________________      0.0000E+00    
 Plasma_Time_point_2_(A)_________________________________________________ (plasmat2)____________________      2.3025E+07    
 Plasma_Time_point_3_(A)_________________________________________________ (plasmat3)____________________      2.3025E+07    
 Plasma_Time_point_4_(A)_________________________________________________ (plasmat4)____________________      2.3025E+07    
 Plasma_Time_point_5_(A)_________________________________________________ (plasmat5)____________________      0.0000E+00    
 # Support Structure #
 Outer_PF_coil_fence_mass_(kg)___________________________________________ (fncmass)_____________________      2.3967E+05 OP 
 Intercoil_support_structure_mass_(kg)___________________________________ (aintmass)____________________      1.5393E+06 OP 
 Mass_of_cooled_components_(kg)__________________________________________ (coldmass)____________________      1.0470E+07 OP 
 Gravity_support_structure_mass_(kg)_____________________________________ (clgsmass)____________________      1.7491E+05 OP 
 Torus_leg_support_mass_(kg)_____________________________________________ (gsm1)________________________      7.3663E+04 OP 
 Ring_beam_mass_(kg)_____________________________________________________ (gsm2)________________________      1.3247E+05 OP 
 Ring_legs_mass_(kg)_____________________________________________________ (gsm3)________________________      3.2397E+05 OP 
 # PF Coil Inductances #
 # Nuclear Heating Magnets Before Renormalisation #
 Shield_line_density_(tonne/m2)__________________________________________ (x_shield)____________________      2.9250E+00    
 Blanket_line_density_(tonne/m2)_________________________________________ (x_blanket)___________________      8.2178E+00    
 Unit_nuclear_heating_in_TF_coil_(W/GW)__________________________________ (tfc_nuc_heating)_____________      2.2936E-04    
 Total_nuclear_heating_in_TF_coil_(MW)___________________________________ (ptfnuc.)_____________________      3.9355E-10    
 powfmw__________________________________________________________________ (powfmw.)_____________________      1.7159E+03    
 total_mass_of_the_TF_coils_(kg)_________________________________________ (whttf)_______________________      2.8359E+06    
 # Pumping for primary coolant (helium) #
 Pressure_drop_in_FW_and_blanket_coolant_incl._hx_and_pipes_(Pa)_________ (dp_he)_______________________      4.3000E+05    
 Fraction_of_FW_and_blanket_thermal_power_required_for_pumping___________ (fpump)_______________________      8.6573E-02 OP 
 Total_power_absorbed_by_FW_&_blanket_(MW)_______________________________ (p_plasma)____________________      1.2687E+03 OP 
 Inlet_temperature_of_FW_&_blanket_coolant_pump_(K)______________________ (t_in_compressor)_____________      6.5843E+02 OP 
 Coolant_pump_outlet/Inlet_temperature_of_FW_&_blanket_(K)_______________ (t_in_bb)_____________________      6.7315E+02    
 Outlet_temperature_of_FW_&_blanket_(K)__________________________________ (t_out_bb)____________________      8.7315E+02    
 Mechanical_pumping_power_for_FW_and_blanket_cooling_loop_including_heat_ (htpmw_fw_blkt)_______________      1.2025E+02 OP 
 Mechanical_pumping_power_for_divertor_(MW)______________________________ (htpmw_div)___________________      2.8914E+00 OP 
 Mechanical_pumping_power_for_shield_and_vacuum_vessel_(MW)______________ (htpmw_shld)__________________      1.1430E+00 OP 
 # First wall and blanket : CCFE HCPB model #
 Titanium_beryllide_fraction_____________________________________________ (fbltibe12)___________________      7.8120E-02    
 Lithium_orthosilicate_fraction__________________________________________ (fblli2sio4)__________________      4.5880E-02    
 Steel_fraction__________________________________________________________ (fblss_ccfe)__________________      7.2305E-01    
 Coolant_fraction________________________________________________________ (vfcblkt)_____________________      5.2950E-02    
 Purge_gas_fraction______________________________________________________ (vfpblkt)_____________________      1.0000E-01    
 First_Wall_Armour_Volume_(m3)___________________________________________ (fw_armour_vol)_______________      1.0887E+00    
 First_Wall_Volume_(m3)__________________________________________________ (volfw)_______________________      1.9600E+01    
 Blanket_Volume_(m3)_____________________________________________________ (volblkt)_____________________      5.4701E+02    
 Shield_Volume_(m3)______________________________________________________ (volshld)_____________________      2.3852E+02    
 Vacuum_vessel_volume_(m3)_______________________________________________ (vdewin)______________________      3.9496E+02    
 First_Wall_Armour_Mass_(kg)_____________________________________________ (fw_armour_mass)______________      2.0957E+04 OP 
 First_Wall_Mass,_excluding_armour_(kg)__________________________________ (fwmass)______________________      1.5288E+05 OP 
 Blanket_Mass_-_Total(kg)________________________________________________ (whtblkt)_____________________      3.2418E+06 OP 
 ____Blanket_Mass_-_TiBe12_(kg)__________________________________________ (whtbltibe12)_________________      9.6575E+04 OP 
 ____Blanket_Mass_-_Li4SiO4_(kg)_________________________________________ (whtblli4sio4)________________      6.0232E+04 OP 
 ____Blanket_Mass_-_Steel_(kg)___________________________________________ (whtblss)_____________________      3.0850E+06 OP 
 Total_mass_of_armour,_first_wall_and_blanket_(kg)_______________________ (armour_fw_bl_mass)___________      3.4157E+06 OP 
 Shield_Mass_(kg)________________________________________________________ (whtshld)_____________________      1.3953E+06 OP 
 Vacuum_vessel_mass_(kg)_________________________________________________ (vvmass)______________________      3.0807E+06 OP 
 ST_centrepost_TF_fast_neutron_fllux_(E_>_0.1_MeV)_(m^(-2).s^(-1))_______ (neut_flux_cp)________________      6.4517E+15 OP 
 ST_centrepost_TF_heating_(MW)___________________________________________ (pnuc_cp_tf)__________________      2.8399E-01 OP 
 ST_centrepost_shield_heating_(MW)_______________________________________ (pnuc_cp_sh)__________________      2.2859E+02 OP 
 ST_centrepost_total_heating_(MW)________________________________________ (pnuc_cp)_____________________      3.3165E+02 OP 
 Total_nuclear_heating_in_TF+PF_coils_(CS_is_negligible)_(MW)____________ (ptfnuc)______________________      2.8399E-01 OP 
 Total_nuclear_heating_in_FW_(MW)________________________________________ (pnucfw)______________________      1.1676E+02 OP 
 Total_nuclear_heating_in_the_blanket_(including_emult)_(MW)_____________ (pnucblkt)____________________      9.3327E+02 OP 
 Total_nuclear_heating_in_the_shield_(MW)________________________________ (pnucshld)____________________      5.5310E-08 OP 
 Total_nuclear_heating_in_the_divertor_(MW)______________________________ (pnucdiv)_____________________      3.1572E+02 OP 
 Blanket_exponential_factor______________________________________________ (exp_blanket)_________________      9.9967E-01 OP 
 Shield:_first_exponential_______________________________________________ (exp_shield1)_________________      1.9130E-10 OP 
 Shield:_second_exponential______________________________________________ (exp_shield2)_________________      2.4648E-01 OP 
 Solid_angle_fraction_taken_by_on_divertor_______________________________ (fdiv)________________________      1.1500E-01    
 Switch_for_plant_secondary_cycle________________________________________ (secondary_cycle)_____________              2    
 First_wall_coolant_pressure_(Pa)________________________________________ (fwpressure)__________________      1.5500E+07    
 Blanket_coolant_pressure_(Pa)___________________________________________ (blpressure)__________________      1.5500E+07    
 Allowable_nominal_neutron_fluence_at_first_wall_(MW.year/m2)____________ (abktflnc)____________________      9.0000E+00    
 No_of_inboard_blanket_modules_poloidally________________________________ (nblktmodpi)__________________              7    
 No_of_inboard_blanket_modules_toroidally________________________________ (nblktmodti)__________________             32    
 No_of_outboard_blanket_modules_poloidally_______________________________ (nblktmodpo)__________________              8    
 No_of_outboard_blanket_modules_toroidally_______________________________ (nblktmodto)__________________             32    
 Isentropic_efficiency_of_first_wall_/_blanket_coolant_pumps_____________ (etaiso)______________________      8.5000E-01    
 First_wall_area_(m2)____________________________________________________ (fwarea)______________________      5.0042E+02 OP 
 Cryostat_internal_radius_(m)____________________________________________ (rdewex)______________________      9.2370E+00 OP 
 Cryostat_internal_half-height_(m)_______________________________________ (zdewex)______________________      1.2807E+01 OP 
 Vertical_clearance_from_TF_coil_to_cryostat_(m)_________________________ (clh1)________________________      1.8277E+00 OP 
 Divertor_area_(m2)______________________________________________________ (divsur)______________________      1.0043E+02 OP 
 Divertor_mass_(kg)______________________________________________________ (divmas)______________________      2.4605E+04 OP 
 # Superconducting TF Coil Power Conversion #
 TF_coil_current_(kA)____________________________________________________ (itfka)_______________________      8.9254E+01 OP 
 Number_of_TF_coils______________________________________________________ (ntfc)________________________      1.6000E+01    
 Voltage_across_a_TF_coil_during_quench_(kV)_____________________________ (vtfskv)______________________      2.8318E+00 OP 
 TF_coil_charge_time_(hours)_____________________________________________ (tchghr)______________________      4.0000E+00    
 Total_inductance_of_TF_coils_(H)________________________________________ (ltfth)_______________________      5.0763E+00 OP 
 Total_resistance_of_TF_coils_(ohm)______________________________________ (rcoils)______________________      0.0000E+00 OP 
 TF_coil_charging_voltage_(V)____________________________________________ (tfcv)________________________      1.0302E+02    
 Number_of_DC_circuit_breakers___________________________________________ (ntfbkr)______________________      1.6000E+01    
 Number_of_dump_resistors________________________________________________ (ndumpr)______________________      6.4000E+01    
 Resistance_per_dump_resistor_(ohm)______________________________________ (r1dump)______________________      3.1727E-02 OP 
 Dump_resistor_peak_power_(MW)___________________________________________ (r1ppmw)______________________      6.3187E+01 OP 
 Energy_supplied_per_dump_resistor_(MJ)__________________________________ (r1emj)_______________________      3.1593E+02 OP 
 TF_coil_L/R_time_constant_(s)___________________________________________ (ttfsec)______________________      1.0000E+01 OP 
 Power_supply_voltage_(V)________________________________________________ (tfpsv)_______________________      1.0817E+02 OP 
 Power_supply_current_(kA)_______________________________________________ (tfpska)______________________      9.3717E+01 OP 
 DC_power_supply_rating_(kW)_____________________________________________ (tfckw)_______________________      1.0137E+04 OP 
 AC_power_for_charging_(kW)______________________________________________ (tfackw)______________________      1.1264E+04 OP 
 TF_coil_resistive_power_(MW)____________________________________________ (rpower)______________________      6.3866E+00 OP 
 TF_coil_inductive_power_(MVA)___________________________________________ (xpower)______________________      2.8083E+00 OP 
 Aluminium_bus_current_density_(kA/cm2)__________________________________ (djmka)_______________________      1.2500E-01    
 Aluminium_bus_cross-sectional_area_(cm2)________________________________ (albusa)______________________      7.1403E+02 OP 
 Total_length_of_TF_coil_bussing_(m)_____________________________________ (tfbusl)______________________      2.1849E+03 OP 
 Aluminium_bus_weight_(tonnes)___________________________________________ (albuswt)_____________________      4.2122E+02 OP 
 Total_TF_coil_bus_resistance_(ohm)______________________________________ (rtfbus)______________________      8.0170E-04 OP 
 TF_coil_bus_voltage_drop_(V)____________________________________________ (vtfbus)______________________      7.1555E+01 OP 
 Dump_resistor_floor_area_(m2)___________________________________________ (drarea)______________________      1.4904E+03 OP 
 TF_coil_power_conversion_floor_space_(m2)_______________________________ (tfcfsp)______________________      8.5686E+02 OP 
 TF_coil_power_conv._building_volume_(m3)________________________________ (tfcbv)_______________________      5.1411E+03 OP 
 TF_coil_AC_inductive_power_demand_(MW)__________________________________ (xpwrmw)______________________      3.1203E+00 OP 
 Total_steady_state_AC_power_demand_(MW)_________________________________ (tfacpd)______________________      7.0962E+00 OP 
 # PF Coils and Central Solenoid: Power and Energy #
 Number_of_PF_coil_circuits______________________________________________ (pfckts)______________________      1.5000E+01    
 Sum_of_PF_power_supply_ratings_(MVA)____________________________________ (spsmva)______________________      1.4936E+02 OP 
 Total_PF_coil_circuit_bus_length_(m)____________________________________ (spfbusl)_____________________      2.5320E+03 OP 
 Total_PF_coil_bus_resistive_power_(kW)__________________________________ (pfbuspwr)____________________      8.8893E+02 OP 
 Total_PF_coil_resistive_power_(kW)______________________________________ (srcktpm)_____________________      8.8893E+02 OP 
 Maximum_PF_coil_voltage_(kV)____________________________________________ (vpfskv)______________________      2.0000E+01    
 Efficiency_of_transfer_of_PF_stored_energy_into_or_out_of_storage_______ (etapsu)______________________      9.0000E-01    
 Maximum_stored_energy_in_poloidal_field_(MJ)____________________________ (ensxpfm)_____________________      3.4390E+03 OP 
 Peak_absolute_rate_of_change_of_stored_energy_in_poloidal_field_(MW)____ (peakpoloidalpower)___________      7.4681E+01 OP 
 # Vacuum System #
 First_wall_outgassing_rate_(Pa_m/s)_____________________________________ (rat)_________________________      1.3000E-08    
 Total_outgassing_load_(Pa_m3/s)_________________________________________ (ogas)________________________      7.2710E-05 OP 
 Base_pressure_required_(Pa)_____________________________________________ (pbase)_______________________      5.0000E-04    
 Required_N2_pump_speed_(m3/s)___________________________________________ (s(1))________________________      1.4542E-01 OP 
 N2_pump_speed_provided_(m3/s)___________________________________________ (snet(1))_____________________      2.7523E+01 OP 
 Plasma_chamber_volume_(m3)______________________________________________ (volume)______________________      7.5201E+02 OP 
 Chamber_pressure_after_burn_(Pa)________________________________________ (pend)________________________      2.5411E-01 OP 
 Chamber_pressure_before_burn_(Pa)_______________________________________ (pstart)______________________      2.5411E-03    
 Allowable_pumping_time_switch___________________________________________ (dwell_pump)__________________              0    
 Dwell_time_between_burns_(s)____________________________________________ (tdwell.)_____________________      1.0000E+02    
 CS_ramp-up_time_burns_(s)_______________________________________________ (tramp.)______________________      4.6049E+01    
 Allowable_pumping_time_between_burns_(s)________________________________ (tpump)_______________________      1.0000E+02    
 Required_D-T_pump_speed_(m3/s)__________________________________________ (s(2))________________________      3.4631E+01 OP 
 D-T_pump_speed_provided_(m3/s)__________________________________________ (snet(2))_____________________      6.6005E+01 OP 
 Divertor_chamber_gas_pressure_(Pa)______________________________________ (prdiv)_______________________      3.6000E-01    
 Helium_gas_fraction_in_divertor_chamber_________________________________ (fhe)_________________________      1.3082E-01 OP 
 Required_helium_pump_speed_(m3/s)_______________________________________ (s(3))________________________      5.3557E+01 OP 
 Helium_pump_speed_provided_(m3/s)_______________________________________ (snet(3))_____________________      5.3557E+01 OP 
 D-T_fuelling_rate_(kg/s)________________________________________________ (frate)_______________________      3.8677E-05 OP 
 Required_D-T_pump_speed_(m3/s)__________________________________________ (s(4))________________________      5.3557E+01 OP 
 D-T_pump_speed_provided_(m3/s)__________________________________________ (snet(4))_____________________      6.6005E+01 OP 
 Number_of_large_pump_ducts______________________________________________ (nduct)_______________________             32    
 Passage_diameter,_divertor_to_ducts_(m)_________________________________ (d(imax))_____________________      3.6361E-01 OP 
 Passage_length_(m)______________________________________________________ (l1)__________________________      1.0001E+00 OP 
 Diameter_of_ducts_(m)___________________________________________________ (dout)________________________      4.3634E-01 OP 
 Duct_length,_divertor_to_elbow_(m)______________________________________ (l2)__________________________      4.3000E+00 OP 
 Duct_length,_elbow_to_pumps_(m)_________________________________________ (l3)__________________________      2.0000E+00    
 Number_of_pumps_________________________________________________________ (pumpn)_______________________      6.4000E+01 OP 
 # Power Plant Buildings #
 Reactor_hall_(internal)_footprint_(m2)__________________________________ (reactor_hall_area)___________      2.4782E+04    
 Reactor_hall_(internal)_volume_(m3)_____________________________________ (reactor_hall_vol)____________      1.7451E+06    
 ___Reactor_hall_length_(m)______________________________________________ (reactor_hall_l)______________      1.5742E+02    
 ___Reactor_hall_width_(m)_______________________________________________ (reactor_hall_w)______________      1.5742E+02    
 ___Reactor_hall_height_(m)______________________________________________ (reactor_hall_h)______________      7.0419E+01    
 Reactor_building_external_footprint_(m2)________________________________ (reactor_building_area)_______      2.6057E+04    
 Reactor_building_external_volume_(m3)___________________________________ (reactor_building_vol)________      1.9131E+06    
 ___Reactor_building_length_(m)__________________________________________ (reactor_building_l)__________      1.6142E+02    
 ___Reactor_building_width_(m)___________________________________________ (reactor_building_w)__________      1.6142E+02    
 ___Reactor_building_height_(m)__________________________________________ (reactor_building_h)__________      7.3419E+01    
 Reactor_basement_footprint_(m2)_________________________________________ (reactor_basement_area)_______      2.4782E+04    
 Reactor_basement_volume_(m3)____________________________________________ (reactor_basement_vol)________      9.1591E+05    
 Reactor_building_+_basement_volume_(m3)_________________________________ (reactor_build_totvol)________      2.8290E+06    
 Hot_cell_facility_internal_footprint_(m2)_______________________________ (hotcell_area)________________      2.9362E+05    
 Hot_cell_facility_internal_volume_(m3)__________________________________ (hotcell_vol)_________________      3.5234E+06    
 Hot_cell_facility_external_footprint_(m2)_______________________________ (hotcell_area_ext)____________      2.9797E+05    
 Hot_cell_facility_external_volume_(m3)__________________________________ (hotcell_vol_ext)_____________      4.4695E+06    
 HCD_(EC/EBW)_building_footprint_(m2)____________________________________ (hcd_building_area)___________      2.8000E+03    
 HCD_(EC/EBW)_building_volume_(m3)_______________________________________ (hcd_building_vol)____________      7.0000E+04    
 Turbine_hall_footprint_(m2)_____________________________________________ (turbine_hall_area)___________      6.7580E+03    
 Turbine_hall_volume_(m3)________________________________________________ (turbine_hall_vol)____________      1.0137E+05    
 Effective_floor_area_(m2)_______________________________________________ (efloor)______________________      1.7461E+06    
 Total_volume_of_nuclear_buildings_(m3)__________________________________ (volnucb)_____________________      7.2985E+06    
 # Electric Power Requirements #
 Facility_base_load_(MW)_________________________________________________ (basemw)______________________      4.8850E+01    
